,smiles,descriptors
377,Cl[C:7](=[O:8])[CH:9]([CH3:10])[CH3:11].[CH3:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:12]1>>[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]([C:7](=[O:8])[CH:9]([CH3:10])[CH3:11])[cH:12]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
378,Cl[C:6](=[O:7])[CH:8]([CH3:9])[CH3:10].[CH3:1][c:2]1[cH:3][cH:4][cH:5][cH:11][cH:12]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([C:6](=[O:7])[CH:8]([CH3:9])[CH3:10])[cH:11][cH:12]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
379,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[C:10]([CH3:11])([CH3:12])[CH2:13][CH2:14][C:15]2([CH3:16])[CH3:17]>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[C:10]([CH3:11])([CH3:12])[CH2:13][CH2:14][C:15]2([CH3:16])[CH3:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
380,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][cH:7][c:8]2[c:9]1[C:10]([CH3:11])([CH3:12])[CH2:13][CH2:14][C:15]2([CH3:16])[CH3:17]>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]2[c:9]1[C:10]([CH3:11])([CH3:12])[CH2:13][CH2:14][C:15]2([CH3:16])[CH3:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
381,[cH:6]1[cH:7][nH:8][c:9]2[cH:10][cH:11][c:12]([Br:13])[cH:14][c:15]12.Cl[C:4]([C:2](=[O:1])[Cl:3])=[O:5]>>[O:1]=[C:2]([Cl:3])[C:4](=[O:5])[c:6]1[cH:7][nH:8][c:9]2[cH:10][cH:11][c:12]([Br:13])[cH:14][c:15]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
382,[cH:6]1[cH:7][c:8]2[nH:9][cH:10][cH:11][c:12]2[cH:13][c:14]1[Br:15].Cl[C:4]([C:2](=[O:1])[Cl:3])=[O:5]>>[O:1]=[C:2]([Cl:3])[C:4](=[O:5])[c:6]1[cH:7][c:8]2[nH:9][cH:10][cH:11][c:12]2[cH:13][c:14]1[Br:15],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
383,[cH:6]1[cH:7][c:8]2[cH:9][c:10]([Br:11])[cH:12][cH:13][c:14]2[nH:15]1.Cl[C:4]([C:2](=[O:1])[Cl:3])=[O:5]>>[O:1]=[C:2]([Cl:3])[C:4](=[O:5])[c:6]1[cH:7][c:8]2[cH:9][c:10]([Br:11])[cH:12][cH:13][c:14]2[nH:15]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
384,[cH:6]1[cH:7][c:8]([Br:9])[cH:10][c:11]2[cH:12][cH:13][nH:14][c:15]12.Cl[C:4]([C:2](=[O:1])[Cl:3])=[O:5]>>[O:1]=[C:2]([Cl:3])[C:4](=[O:5])[c:6]1[cH:7][c:8]([Br:9])[cH:10][c:11]2[cH:12][cH:13][nH:14][c:15]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
385,[cH:6]1[c:7]([Br:8])[cH:9][cH:10][c:11]2[nH:12][cH:13][cH:14][c:15]12.Cl[C:4]([C:2](=[O:1])[Cl:3])=[O:5]>>[O:1]=[C:2]([Cl:3])[C:4](=[O:5])[c:6]1[c:7]([Br:8])[cH:9][cH:10][c:11]2[nH:12][cH:13][cH:14][c:15]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
386,Cl[C:6]([CH3:7])=[O:8].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:9]2[cH:10][c:11]([O:12][CH3:13])[cH:14][cH:15][c:16]2[cH:17]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([C:6]([CH3:7])=[O:8])[c:9]2[cH:10][c:11]([O:12][CH3:13])[cH:14][cH:15][c:16]2[cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
387,Cl[C:12]([CH3:13])=[O:14].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[cH:7][c:8]([O:9][CH3:10])[cH:11][cH:15][c:16]2[cH:17]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[cH:7][c:8]([O:9][CH3:10])[c:11]([C:12]([CH3:13])=[O:14])[cH:15][c:16]2[cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
388,Cl[C:8]([CH3:9])=[O:10].[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[cH:7][c:11]([O:12][CH3:13])[cH:14][cH:15][c:16]2[cH:17]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([C:8]([CH3:9])=[O:10])[c:11]([O:12][CH3:13])[cH:14][cH:15][c:16]2[cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
389,[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][cH:8][c:9]2[nH:10][cH:11][cH:17][c:18]12.Cl[C:12](=[O:13])[C:14](=[O:15])[Cl:16]>>[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][cH:8][c:9]2[nH:10][c:11]([C:12](=[O:13])[C:14](=[O:15])[Cl:16])[cH:17][c:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
390,[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:12][cH:13][c:14]2[nH:15][cH:16][cH:17][c:18]12.Cl[C:7](=[O:8])[C:9](=[O:10])[Cl:11]>>[CH3:1][C:2](=[O:3])[O:4][c:5]1[c:6]([C:7](=[O:8])[C:9](=[O:10])[Cl:11])[cH:12][cH:13][c:14]2[nH:15][cH:16][cH:17][c:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
391,[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][cH:8][c:14]2[nH:15][cH:16][cH:17][c:18]12.Cl[C:9](=[O:10])[C:11](=[O:12])[Cl:13]>>[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][c:8]([C:9](=[O:10])[C:11](=[O:12])[Cl:13])[c:14]2[nH:15][cH:16][cH:17][c:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
392,[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][cH:8][c:9]2[nH:10][cH:11][cH:12][c:18]12.Cl[C:13](=[O:14])[C:15](=[O:16])[Cl:17]>>[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][cH:8][c:9]2[nH:10][cH:11][c:12]([C:13](=[O:14])[C:15](=[O:16])[Cl:17])[c:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
393,[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][cH:7][cH:13][c:14]2[nH:15][cH:16][cH:17][c:18]12.Cl[C:8](=[O:9])[C:10](=[O:11])[Cl:12]>>[CH3:1][C:2](=[O:3])[O:4][c:5]1[cH:6][c:7]([C:8](=[O:9])[C:10](=[O:11])[Cl:12])[cH:13][c:14]2[nH:15][cH:16][cH:17][c:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
394,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[s:5][c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]2[c:13]1[CH3:14]>>[CH3:1][C:2](=[O:3])[c:4]1[s:5][c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][c:12]2[c:13]1[CH3:14],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
395,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][c:6]([F:7])[cH:8][c:9]2[c:10]([CH3:11])[cH:12][s:13][c:14]12>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][c:6]([F:7])[cH:8][c:9]2[c:10]([CH3:11])[cH:12][s:13][c:14]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
396,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[c:5]([F:6])[cH:7][cH:8][c:9]2[s:10][cH:11][c:12]([CH3:13])[c:14]12>>[CH3:1][C:2](=[O:3])[c:4]1[c:5]([F:6])[cH:7][cH:8][c:9]2[s:10][cH:11][c:12]([CH3:13])[c:14]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
397,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][c:6]2[s:7][cH:8][c:9]([CH3:10])[c:11]2[cH:12][c:13]1[F:14]>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][c:6]2[s:7][cH:8][c:9]([CH3:10])[c:11]2[cH:12][c:13]1[F:14],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
398,[CH3:1][O:2][N:3]([CH3:4])[C:5](=[O:6])[C:7]([CH3:8])([CH3:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1.Cl[C:16](=[O:17])[CH2:18][CH2:19][CH2:20][Cl:21]>>[CH3:1][O:2][N:3]([CH3:4])[C:5](=[O:6])[C:7]([CH3:8])([CH3:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][c:15]1[C:16](=[O:17])[CH2:18][CH2:19][CH2:20][Cl:21],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
399,[CH3:1][O:2][N:3]([CH3:4])[C:5](=[O:6])[C:7]([CH3:8])([CH3:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:21]1.Cl[C:15](=[O:16])[CH2:17][CH2:18][CH2:19][Cl:20]>>[CH3:1][O:2][N:3]([CH3:4])[C:5](=[O:6])[C:7]([CH3:8])([CH3:9])[c:10]1[cH:11][cH:12][cH:13][c:14]([C:15](=[O:16])[CH2:17][CH2:18][CH2:19][Cl:20])[cH:21]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
400,[CH3:1][O:2][N:3]([CH3:4])[C:5](=[O:6])[C:7]([CH3:8])([CH3:9])[c:10]1[cH:11][cH:12][cH:13][cH:20][cH:21]1.Cl[C:14](=[O:15])[CH2:16][CH2:17][CH2:18][Cl:19]>>[CH3:1][O:2][N:3]([CH3:4])[C:5](=[O:6])[C:7]([CH3:8])([CH3:9])[c:10]1[cH:11][cH:12][c:13]([C:14](=[O:15])[CH2:16][CH2:17][CH2:18][Cl:19])[cH:20][cH:21]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
401,[cH:9]1[cH:10][c:11]2[nH:12][cH:13][cH:14][c:15]2[cH:16][c:17]1[Cl:18].Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][c:11]2[nH:12][cH:13][cH:14][c:15]2[cH:16][c:17]1[Cl:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
402,[cH:9]1[c:10]([Cl:11])[cH:12][cH:13][c:14]2[nH:15][cH:16][cH:17][c:18]12.Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[c:10]([Cl:11])[cH:12][cH:13][c:14]2[nH:15][cH:16][cH:17][c:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
403,[cH:9]1[cH:10][c:11]([Cl:12])[cH:13][c:14]2[cH:15][cH:16][nH:17][c:18]12.Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][c:11]([Cl:12])[cH:13][c:14]2[cH:15][cH:16][nH:17][c:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
404,[cH:9]1[cH:10][c:11]2[cH:12][c:13]([Cl:14])[cH:15][cH:16][c:17]2[nH:18]1.Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][c:11]2[cH:12][c:13]([Cl:14])[cH:15][cH:16][c:17]2[nH:18]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
405,[cH:9]1[cH:10][nH:11][c:12]2[cH:13][cH:14][c:15]([Cl:16])[cH:17][c:18]12.Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][nH:11][c:12]2[cH:13][cH:14][c:15]([Cl:16])[cH:17][c:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
406,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:18]1[O:19][CH3:20].Cl[C:8](=[O:9])[c:10]1[cH:11][c:12]([Br:13])[cH:14][cH:15][c:16]1[CH3:17]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[c:10]2[cH:11][c:12]([Br:13])[cH:14][cH:15][c:16]2[CH3:17])[c:18]1[O:19][CH3:20],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
407,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:17][c:18]1[O:19][CH3:20].Cl[C:7](=[O:8])[c:9]1[cH:10][c:11]([Br:12])[cH:13][cH:14][c:15]1[CH3:16]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][c:11]([Br:12])[cH:13][cH:14][c:15]2[CH3:16])[cH:17][c:18]1[O:19][CH3:20],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
408,Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]1.[cH:10]1[cH:11][cH:12][c:13]2[o:14][c:15]3[cH:16][cH:17][cH:18][cH:19][c:20]3[c:21]2[cH:22]1>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]1)[c:10]1[cH:11][cH:12][c:13]2[o:14][c:15]3[cH:16][cH:17][cH:18][cH:19][c:20]3[c:21]2[cH:22]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
409,Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]1.[cH:10]1[cH:11][cH:12][c:13]2[c:14]([cH:15]1)[o:16][c:17]1[cH:18][cH:19][cH:20][cH:21][c:22]21>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]1)[c:10]1[cH:11][cH:12][c:13]2[c:14]([cH:15]1)[o:16][c:17]1[cH:18][cH:19][cH:20][cH:21][c:22]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
410,Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]1.[cH:10]1[cH:11][cH:12][cH:13][c:14]2[o:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[c:22]12>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]1)[c:10]1[cH:11][cH:12][cH:13][c:14]2[o:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[c:22]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
411,Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]1.[cH:10]1[cH:11][cH:12][cH:13][c:14]2[c:15]1[o:16][c:17]1[cH:18][cH:19][cH:20][cH:21][c:22]21>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]1)[c:10]1[cH:11][cH:12][cH:13][c:14]2[c:15]1[o:16][c:17]1[cH:18][cH:19][cH:20][cH:21][c:22]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
412,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]12.Cl[C:6](=[O:7])[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([C:6](=[O:7])[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
413,[CH3:1][c:2]1[cH:3][cH:4][cH:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]12.Cl[C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1>>[CH3:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[cH:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
414,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[cH:7][cH:8][cH:17][cH:18][c:19]12.Cl[C:9](=[O:10])[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>>[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[cH:7][c:8]([C:9](=[O:10])[c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[cH:17][cH:18][c:19]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
415,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:19]12.Cl[C:11](=[O:12])[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[cH:7][cH:8][cH:9][c:10]([C:11](=[O:12])[c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[c:19]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
416,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[cH:7][cH:16][cH:17][cH:18][c:19]12.Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1>>[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]([C:8](=[O:9])[c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[cH:16][cH:17][cH:18][c:19]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
417,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[cH:7][cH:8][cH:9][cH:18][c:19]12.Cl[C:10](=[O:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[cH:7][cH:8][c:9]([C:10](=[O:11])[c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[cH:18][c:19]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
418,[CH3:1][c:2]1[cH:3][cH:12][cH:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]12.Cl[C:4](=[O:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[CH3:1][c:2]1[c:3]([C:4](=[O:5])[c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[cH:12][cH:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
419,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.Cl[C:9](=[O:10])[c:11]1[cH:12][cH:13][cH:14][c:15]([F:16])[cH:17]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[C:9](=[O:10])[c:11]1[cH:12][cH:13][cH:14][c:15]([F:16])[cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
420,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:17]1.Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][c:14]([F:15])[cH:16]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[c:10]2[cH:11][cH:12][cH:13][c:14]([F:15])[cH:16]2)[cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
421,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:16][cH:17]1.Cl[C:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][c:13]([F:14])[cH:15]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][c:13]([F:14])[cH:15]2)[cH:16][cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
422,Cl[C:7]([CH2:6][c:5]1[cH:4][cH:3][c:2]([CH3:1])[cH:17][cH:16]1)=[O:8].[cH:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[CH3:15]>>[CH3:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]2[CH3:15])[cH:16][cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
