,smiles,descriptors
1180,[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[O:9][C:10]([C:11]1=[CH:15][CH2:14][CH2:13][CH2:12]1)=[CH:23][S:24][CH2:25][CH3:26].[CH:16]1=[CH:22][CH2:21][CH2:20][CH2:19][C:17]1=[O:18]>>[CH3:1][CH2:2][O:3][P:4](=[O:5])([O:6][CH2:7][CH3:8])[O:9][C:10]1=[C:11]2[CH2:12][CH2:13][CH2:14][CH:15]2[CH:16]2[C:17](=[O:18])[CH2:19][CH2:20][CH2:21][CH:22]2[CH:23]1[S:24][CH2:25][CH3:26],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1181,[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][CH2:6][CH:7]=[CH:8][C:9]([CH3:10])=[CH2:11].[C:12]1([Br:13])=[CH:21][C:19](=[O:20])[C:17]([Br:18])=[CH:16][C:14]1=[O:15]>>[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][CH2:6][CH:7]1[CH:8]=[C:9]([CH3:10])[CH2:11][C:12]2([Br:13])[C:14](=[O:15])[CH:16]=[C:17]([Br:18])[C:19](=[O:20])[CH:21]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1182,[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][CH2:6][CH:7]=[CH:8][C:9]([CH3:10])=[CH2:11].[CH:12]1=[C:20]([Br:21])[C:18](=[O:19])[CH:17]=[C:15]([Br:16])[C:13]1=[O:14]>>[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][CH2:6][CH:7]1[CH:8]=[C:9]([CH3:10])[CH2:11][CH:12]2[C:13](=[O:14])[C:15]([Br:16])=[CH:17][C:18](=[O:19])[C:20]12[Br:21],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1183,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH2:7].[CH:8]([S:9][C:10]([CH3:11])=[O:12])=[C:13]([O:14][P:15](=[O:16])([O:17][CH2:18][CH3:19])[O:20][CH2:21][CH3:22])[C:23]1=[CH:27][CH2:26][CH2:25][CH2:24]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH:8]([S:9][C:10]([CH3:11])=[O:12])[C:13]([O:14][P:15](=[O:16])([O:17][CH2:18][CH3:19])[O:20][CH2:21][CH3:22])=[C:23]2[CH2:24][CH2:25][CH2:26][CH:27]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1184,[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]=[CH2:7].[CH:8]1=[C:12]([C:13]([O:14][P:15](=[O:16])([O:17][CH2:18][CH3:19])[O:20][CH2:21][CH3:22])=[CH:23][S:24][C:25]([CH3:26])=[O:27])[CH2:11][CH2:10][CH2:9]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]1[CH2:7][CH:8]2[CH2:9][CH2:10][CH2:11][C:12]2=[C:13]([O:14][P:15](=[O:16])([O:17][CH2:18][CH3:19])[O:20][CH2:21][CH3:22])[CH:23]1[S:24][C:25]([CH3:26])=[O:27],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1185,[CH:13]1=[CH:14][CH:15]=[CH:16][CH2:17]1.[O:1]=[C:2]1[CH:3]=[CH:4][CH2:5][CH2:6][CH:7]2[CH:8]3[CH2:9][CH:10]([CH:11]12)[CH:12]=[CH:18]3>>[O:1]=[C:2]1[CH:3]=[CH:4][CH2:5][CH2:6][CH:7]2[CH:8]3[CH2:9][CH:10]([CH:11]12)[CH:12]1[CH:13]2[CH:14]=[CH:15][CH:16]([CH2:17]2)[CH:18]31,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1186,[CH:4]1=[CH:8][CH:7]=[CH:6][CH2:5]1.[O:1]=[C:2]1[CH:3]=[CH:9][CH2:10][CH2:11][CH:12]2[CH:13]3[CH:14]=[CH:15][CH:16]([CH2:17]3)[CH:18]12>>[O:1]=[C:2]1[CH:3]2[CH:4]3[CH:5]=[CH:6][CH:7]([CH2:8]3)[CH:9]2[CH2:10][CH2:11][CH:12]2[CH:13]3[CH:14]=[CH:15][CH:16]([CH2:17]3)[CH:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1187,[CH2:11]=[CH:12][CH:13]=[CH:14][O:15][Si:16]([CH3:17])([CH3:18])[CH3:19].[CH3:1][c:2]1[n:3][c:4]2[c:5]([c:6]3[c:7]1[C:8](=[O:9])[CH:10]=[CH:20][C:21]3=[O:22])[C:23](=[O:24])[CH2:25][C:26]([CH3:27])([CH3:28])[CH2:29]2>>[CH3:1][c:2]1[n:3][c:4]2[c:5]([c:6]3[c:7]1[C:8](=[O:9])[CH:10]1[CH2:11][CH:12]=[CH:13][CH:14]([O:15][Si:16]([CH3:17])([CH3:18])[CH3:19])[CH:20]1[C:21]3=[O:22])[C:23](=[O:24])[CH2:25][C:26]([CH3:27])([CH3:28])[CH2:29]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1188,[CH:11]([O:12][Si:13]([CH3:14])([CH3:15])[CH3:16])=[CH:17][CH:18]=[CH2:19].[CH3:1][c:2]1[n:3][c:4]2[c:5]([c:6]3[c:7]1[C:8](=[O:9])[CH:10]=[CH:20][C:21]3=[O:22])[C:23](=[O:24])[CH2:25][C:26]([CH3:27])([CH3:28])[CH2:29]2>>[CH3:1][c:2]1[n:3][c:4]2[c:5]([c:6]3[c:7]1[C:8](=[O:9])[CH:10]1[CH:11]([O:12][Si:13]([CH3:14])([CH3:15])[CH3:16])[CH:17]=[CH:18][CH2:19][CH:20]1[C:21]3=[O:22])[C:23](=[O:24])[CH2:25][C:26]([CH3:27])([CH3:28])[CH2:29]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1189,[CH2:20]=[C:21]([CH3:22])[C:23]([CH3:24])=[CH2:25].[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]([O:18][CH3:19])=[CH:26][C:27]3=[O:28])[o:29][c:30]2[cH:31]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]4([O:18][CH3:19])[CH2:20][C:21]([CH3:22])=[C:23]([CH3:24])[CH2:25][CH:26]4[C:27]3=[O:28])[o:29][c:30]2[cH:31]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1190,[CH2:23]=[C:24]([CH3:25])[C:26]([CH3:27])=[CH2:28].[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([c:8]2[cH:9][c:10](=[O:11])[c:12]3[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]3[o:22]2)=[CH:29][C:30]1=[O:31]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([c:8]3[cH:9][c:10](=[O:11])[c:12]4[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]4[o:22]3)[CH2:23][C:24]([CH3:25])=[C:26]([CH3:27])[CH2:28][CH:29]2[C:30]1=[O:31],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1191,[CH2:20]=[C:21]([O:22][Si:23]([CH3:24])([CH3:25])[CH3:26])[CH:27]=[CH2:28].[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]([O:18][CH3:19])=[CH:29][C:30]3=[O:31])[o:32][c:33]2[cH:34]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]4([O:18][CH3:19])[CH2:20][C:21]([O:22][Si:23]([CH3:24])([CH3:25])[CH3:26])=[CH:27][CH2:28][CH:29]4[C:30]3=[O:31])[o:32][c:33]2[cH:34]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1192,[CH2:23]=[C:24]([O:25][Si:26]([CH3:27])([CH3:28])[CH3:29])[CH:30]=[CH2:31].[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([c:8]2[cH:9][c:10](=[O:11])[c:12]3[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]3[o:22]2)=[CH:32][C:33]1=[O:34]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([c:8]3[cH:9][c:10](=[O:11])[c:12]4[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]4[o:22]3)[CH2:23][C:24]([O:25][Si:26]([CH3:27])([CH3:28])[CH3:29])=[CH:30][CH2:31][CH:32]2[C:33]1=[O:34],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1193,[CH2:20]=[CH:21][C:22]([O:23][Si:24]([CH3:25])([CH3:26])[CH3:27])=[CH2:28].[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]([O:18][CH3:19])=[CH:29][C:30]3=[O:31])[o:32][c:33]2[cH:34]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]4([O:18][CH3:19])[CH2:20][CH:21]=[C:22]([O:23][Si:24]([CH3:25])([CH3:26])[CH3:27])[CH2:28][CH:29]4[C:30]3=[O:31])[o:32][c:33]2[cH:34]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1194,[CH2:23]=[CH:24][C:25]([O:26][Si:27]([CH3:28])([CH3:29])[CH3:30])=[CH2:31].[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([c:8]2[cH:9][c:10](=[O:11])[c:12]3[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]3[o:22]2)=[CH:32][C:33]1=[O:34]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([c:8]3[cH:9][c:10](=[O:11])[c:12]4[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]4[o:22]3)[CH2:23][CH:24]=[C:25]([O:26][Si:27]([CH3:28])([CH3:29])[CH3:30])[CH2:31][CH:32]2[C:33]1=[O:34],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1195,[CH:20]([O:21][CH3:22])=[CH:23][C:24]([O:25][Si:26]([CH3:27])([CH3:28])[CH3:29])=[CH2:30].[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]([O:18][CH3:19])=[CH:31][C:32]3=[O:33])[o:34][c:35]2[cH:36]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]4([O:18][CH3:19])[CH:20]([O:21][CH3:22])[CH:23]=[C:24]([O:25][Si:26]([CH3:27])([CH3:28])[CH3:29])[CH2:30][CH:31]4[C:32]3=[O:33])[o:34][c:35]2[cH:36]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1196,[CH:23]([O:24][CH3:25])=[CH:26][C:27]([O:28][Si:29]([CH3:30])([CH3:31])[CH3:32])=[CH2:33].[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([c:8]2[cH:9][c:10](=[O:11])[c:12]3[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]3[o:22]2)=[CH:34][C:35]1=[O:36]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([c:8]3[cH:9][c:10](=[O:11])[c:12]4[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]4[o:22]3)[CH:23]([O:24][CH3:25])[CH:26]=[C:27]([O:28][Si:29]([CH3:30])([CH3:31])[CH3:32])[CH2:33][CH:34]2[C:35]1=[O:36],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1197,[CH:17]([O:18][CH3:19])=[CH:27][C:21](=[CH2:20])[O:22][Si:23]([CH3:24])([CH3:25])[CH3:26].[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:28]([O:29][CH3:30])=[CH:31][C:32]3=[O:33])[o:34][c:35]2[cH:36]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]4([O:18][CH3:19])[CH2:20][C:21]([O:22][Si:23]([CH3:24])([CH3:25])[CH3:26])=[CH:27][CH:28]([O:29][CH3:30])[CH:31]4[C:32]3=[O:33])[o:34][c:35]2[cH:36]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1198,[CH2:23]=[C:24]([O:25][Si:26]([CH3:27])([CH3:28])[CH3:29])[CH:30]=[CH:31][O:32][CH3:33].[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([c:8]2[cH:9][c:10](=[O:11])[c:12]3[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]3[o:22]2)=[CH:34][C:35]1=[O:36]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([c:8]3[cH:9][c:10](=[O:11])[c:12]4[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]4[o:22]3)[CH2:23][C:24]([O:25][Si:26]([CH3:27])([CH3:28])[CH3:29])=[CH:30][CH:31]([O:32][CH3:33])[CH:34]2[C:35]1=[O:36],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1199,[CH2:21]=[CH:22][C:23]([CH3:24])=[CH:25][CH2:26][c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1.[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]([O:18][CH3:19])=[CH:20][C:33]3=[O:34])[o:35][c:36]2[cH:37]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]4([O:18][CH3:19])[CH:20]([CH2:21][CH:22]=[C:23]([CH3:24])[CH:25]4[CH2:26][c:27]4[cH:28][cH:29][cH:30][cH:31][cH:32]4)[C:33]3=[O:34])[o:35][c:36]2[cH:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1200,[CH2:23]=[CH:24][C:25]([CH3:26])=[CH:27][CH2:28][c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1.[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([c:8]2[cH:9][c:10](=[O:11])[c:12]3[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]3[o:22]2)=[CH:35][C:36]1=[O:37]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([c:8]3[cH:9][c:10](=[O:11])[c:12]4[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]4[o:22]3)[CH2:23][CH:24]=[C:25]([CH3:26])[CH:27]([CH2:28][c:29]3[cH:30][cH:31][cH:32][cH:33][cH:34]3)[CH:35]2[C:36]1=[O:37],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1201,[CH2:24]=[CH:25][C:26]([CH3:27])=[CH:28][CH2:29][c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1.[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([c:8]2[cH:9][c:10](=[O:11])[c:12]3[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]3[o:22]2)=[CH:23][C:36]1=[O:37]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([c:8]3[cH:9][c:10](=[O:11])[c:12]4[c:13]([O:14][CH3:15])[cH:16][c:17]([O:18][CH3:19])[cH:20][c:21]4[o:22]3)[CH:23]([CH2:24][CH:25]=[C:26]([CH3:27])[CH:28]2[CH2:29][c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[C:36]1=[O:37],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1202,[CH2:20]=[CH:21][C:22]([CH3:23])=[CH:24][CH2:25][c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1.[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]([O:18][CH3:19])=[CH:32][C:33]3=[O:34])[o:35][c:36]2[cH:37]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([O:6][CH3:7])[c:8]2[c:9](=[O:10])[cH:11][c:12]([C:13]3=[CH:14][C:15](=[O:16])[C:17]4([O:18][CH3:19])[CH2:20][CH:21]=[C:22]([CH3:23])[CH:24]([CH2:25][c:26]5[cH:27][cH:28][cH:29][cH:30][cH:31]5)[CH:32]4[C:33]3=[O:34])[o:35][c:36]2[cH:37]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1203,[CH:6]1=[C:7]([CH:8]=[CH2:9])[C:14](=[O:15])[CH2:16][CH2:17][CH2:18][c:19]2[cH:20][c:21]([O:22][CH3:23])[c:24]([O:25][CH3:26])[c:27]([O:28][CH3:29])[c:30]21.[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH:10][N+:11](=[O:12])[O-:13]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH:6]2[C:7](=[CH:8][CH2:9][CH:10]1[N+:11](=[O:12])[O-:13])[C:14](=[O:15])[CH2:16][CH2:17][CH2:18][c:19]1[cH:20][c:21]([O:22][CH3:23])[c:24]([O:25][CH3:26])[c:27]([O:28][CH3:29])[c:30]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1204,[CH2:6]=[CH:7][C:8]1=[CH:26][c:25]2[c:14]([cH:15][c:16]([O:17][CH3:18])[c:19]([O:20][CH3:21])[c:22]2[O:23][CH3:24])[CH2:13][CH2:12][CH2:11][C:9]1=[O:10].[CH3:1][O:2][C:3](=[O:4])[CH:5]=[CH:27][N+:28](=[O:29])[O-:30]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH:7]=[C:8]2[C:9](=[O:10])[CH2:11][CH2:12][CH2:13][c:14]3[cH:15][c:16]([O:17][CH3:18])[c:19]([O:20][CH3:21])[c:22]([O:23][CH3:24])[c:25]3[CH:26]2[CH:27]1[N+:28](=[O:29])[O-:30],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1205,[CH3:1][C:2]([CH3:3])([CH3:4])[Si:5]([CH3:6])([CH3:7])[O:8][CH2:9][CH2:10][CH2:11][C:12]([CH:13]=[CH2:14])=[CH:26][N:27]1[CH2:28][CH2:29][O:30][C:31]1=[O:32].[CH:15]([c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1)=[CH:22][N+:23](=[O:24])[O-:25]>>[CH3:1][C:2]([CH3:3])([CH3:4])[Si:5]([CH3:6])([CH3:7])[O:8][CH2:9][CH2:10][CH2:11][C:12]1=[CH:13][CH2:14][CH:15]([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH:22]([N+:23](=[O:24])[O-:25])[CH:26]1[N:27]1[CH2:28][CH2:29][O:30][C:31]1=[O:32],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
